company_name,invested_company_name,com_index,invested_com_index
中央汇金资产管理有限责任公司,营口港务股份有限公司,10484,10511
中央汇金资产管理有限责任公司,上海城投控股股份有限公司,10484,10159
中央汇金资产管理有限责任公司,东风汽车股份有限公司,10484,10692
中央汇金资产管理有限责任公司,重庆百货大楼股份有限公司,10484,9845
中央汇金资产管理有限责任公司,中航直升机股份有限公司,10484,10793
中央汇金资产管理有限责任公司,苏州新区高新技术产业股份有限公司,10484,10521
中央汇金资产管理有限责任公司,上海世茂股份有限公司,10484,10593
中央汇金资产管理有限责任公司,保利发展控股集团股份有限公司,10484,10015
中央汇金资产管理有限责任公司,双良节能系统股份有限公司,10484,10033
中央汇金资产管理有限责任公司,特变电工股份有限公司,10484,10029
中央汇金资产管理有限责任公司,上海贝岭股份有限公司,10484,10359
中央汇金资产管理有限责任公司,中国中煤能源股份有限公司,10484,10165
中央汇金资产管理有限责任公司,上海建工集团股份有限公司,10484,11247
中央汇金资产管理有限责任公司,上海浦东路桥建设股份有限公司,10484,10309
中央汇金资产管理有限责任公司,西藏城市发展投资股份有限公司,10484,10455
中央汇金资产管理有限责任公司,庞大汽贸集团股份有限公司,10484,10848
中央汇金资产管理有限责任公司,华夏银行股份有限公司,10484,10471
中央汇金资产管理有限责任公司,北京京能电力股份有限公司,10484,10146
中央汇金资产管理有限责任公司,中航资本控股股份有限公司,10484,10829
中央汇金资产管理有限责任公司,天津港股份有限公司,10484,10592
中央汇金资产管理有限责任公司,中铁铁龙集装箱物流股份有限公司,10484,11146
中央汇金资产管理有限责任公司,深圳市燃气集团股份有限公司,10484,9795
中央汇金资产管理有限责任公司,中国中车股份有限公司,10484,10689
中央汇金资产管理有限责任公司,江苏悦达投资股份有限公司,10484,10331
中央汇金资产管理有限责任公司,大商股份有限公司,10484,9800
中央汇金资产管理有限责任公司,中国化学工程股份有限公司,10484,9796
中央汇金资产管理有限责任公司,大连大福控股股份有限公司,10484,9836
中央汇金资产管理有限责任公司,中国第一重型机械股份公司,10484,10210
中央汇金资产管理有限责任公司,洲际油气股份有限公司,10484,10935
中央汇金资产管理有限责任公司,浙江古越龙山绍兴酒股份有限公司,10484,10759
中央汇金资产管理有限责任公司,中国铁建股份有限公司,10484,11089
中央汇金资产管理有限责任公司,人福医药集团股份公司,10484,10251
中央汇金资产管理有限责任公司,天津天药药业股份有限公司,10484,10635
中央汇金资产管理有限责任公司,上海张江高科技园区开发股份有限公司,10484,10404
中央汇金资产管理有限责任公司,华夏幸福基业股份有限公司,10484,9792
中央汇金资产管理有限责任公司,中青旅控股股份有限公司,10484,10403
中央汇金资产管理有限责任公司,安徽恒源煤电股份有限公司,10484,10104
中央汇金资产管理有限责任公司,中国汽车工程研究院股份有限公司,10484,10736
中央汇金资产管理有限责任公司,时代出版传媒股份有限公司,10484,10113
中央汇金资产管理有限责任公司,中国中材国际工程股份有限公司,10484,10369
中央汇金资产管理有限责任公司,太原化工股份有限公司,10484,9933
中央汇金资产管理有限责任公司,山西省国新能源股份有限公司,10484,10756
中央汇金资产管理有限责任公司,中远海运发展股份有限公司,10484,9915
中央汇金资产管理有限责任公司,金宇生物技术股份有限公司,10484,9991
中央汇金资产管理有限责任公司,广州广日股份有限公司,10484,9887
中央汇金资产管理有限责任公司,重庆燃气集团股份有限公司,10484,10118
中央汇金资产管理有限责任公司,国药集团药业股份有限公司,10484,10149
中央汇金资产管理有限责任公司,江苏阳光股份有限公司,10484,11059
中央汇金资产管理有限责任公司,桐昆集团股份有限公司,10484,10053
中央汇金资产管理有限责任公司,厦门法拉电子股份有限公司,10484,9867
中央汇金资产管理有限责任公司,上海兰生股份有限公司,10484,10283
中央汇金资产管理有限责任公司,宝山钢铁股份有限公司,10484,10448
中央汇金资产管理有限责任公司,重庆水务集团股份有限公司,10484,11131
中央汇金资产管理有限责任公司,天津中新药业集团股份有限公司,10484,11031
中央汇金资产管理有限责任公司,西安陕鼓动力股份有限公司,10484,11117
中央汇金资产管理有限责任公司,新疆冠农果茸股份有限公司,10484,11188
中央汇金资产管理有限责任公司,中国船舶重工股份有限公司,10484,10039
中央汇金资产管理有限责任公司,江苏吴中实业股份有限公司,10484,10323
中央汇金资产管理有限责任公司,江苏综艺股份有限公司,10484,10413
中央汇金资产管理有限责任公司,郑州宇通客车股份有限公司,10484,10873
中央汇金资产管理有限责任公司,王府井集团股份有限公司,10484,10361
中央汇金资产管理有限责任公司,上海外高桥集团股份有限公司,10484,10728
中央汇金资产管理有限责任公司,湖北兴发化工集团股份有限公司,10484,10519
中央汇金资产管理有限责任公司,哈药集团股份有限公司,10484,10892
中央汇金资产管理有限责任公司,郑州煤矿机械集团股份有限公司,10484,10064
中央汇金资产管理有限责任公司,雅戈尔集团股份有限公司,10484,10428
中央汇金资产管理有限责任公司,北京金自天正智能控制股份有限公司,10484,10529
中央汇金资产管理有限责任公司,方大特钢科技股份有限公司,10484,10744
中央汇金资产管理有限责任公司,东方明珠新媒体股份有限公司,10484,9906
中央汇金资产管理有限责任公司,四川东材科技集团股份有限公司,10484,11109
中央汇金资产管理有限责任公司,北京昊华能源股份有限公司,10484,11175
中央汇金资产管理有限责任公司,南京银行股份有限公司,10484,11140
中央汇金资产管理有限责任公司,平顶山天安煤业股份有限公司,10484,10907
中央汇金资产管理有限责任公司,日照港股份有限公司,10484,10494
中央汇金资产管理有限责任公司,马鞍山钢铁股份有限公司,10484,10923
中央汇金资产管理有限责任公司,中信重工机械股份有限公司,10484,10223
中央汇金资产管理有限责任公司,江苏中天科技股份有限公司,10484,10524
中央汇金资产管理有限责任公司,中国巨石股份有限公司,10484,10855
中央汇金资产管理有限责任公司,四川路桥建设集团股份有限公司,10484,11126
中央汇金资产管理有限责任公司,中远海运特种运输股份有限公司,10484,11248
中央汇金资产管理有限责任公司,宁波舟山港股份有限公司,10484,10742
中央汇金资产管理有限责任公司,东方金钰股份有限公司,10484,10488
中央汇金资产管理有限责任公司,厦门国贸集团股份有限公司,10484,10875
中央汇金资产管理有限责任公司,恒生电子股份有限公司,10484,10819
中央汇金资产管理有限责任公司,国新文化控股股份有限公司,10484,9913
中央汇金资产管理有限责任公司,长城汽车股份有限公司,10484,10988
中央汇金资产管理有限责任公司,中国葛洲坝集团股份有限公司,10484,10972
中央汇金资产管理有限责任公司,太平洋证券股份有限公司,10484,10353
中央汇金资产管理有限责任公司,亚宝药业集团股份有限公司,10484,10004
中央汇金资产管理有限责任公司,北京翠微大厦股份有限公司,10484,10668
中央汇金资产管理有限责任公司,广西梧州中恒集团股份有限公司,10484,10244
中央汇金资产管理有限责任公司,山西通宝能源股份有限公司,10484,9924
中央汇金资产管理有限责任公司,安徽合力股份有限公司,10484,11160
中央汇金资产管理有限责任公司,中牧实业股份有限公司,10484,9947
中央汇金资产管理有限责任公司,上海国际机场股份有限公司,10484,9821
中央汇金资产管理有限责任公司,太原重工股份有限公司,10484,9841
中央汇金资产管理有限责任公司,山东黄金矿业股份有限公司,10484,10013
中央汇金资产管理有限责任公司,方大炭素新材料科技股份有限公司,10484,11070
中央汇金资产管理有限责任公司,中国医药健康产业股份有限公司,10484,10734
中央汇金资产管理有限责任公司,中金黄金股份有限公司,10484,10712
中央汇金资产管理有限责任公司,杭州士兰微电子股份有限公司,10484,10469
中央汇金资产管理有限责任公司,中信证券股份有限公司,10484,9832
中央汇金资产管理有限责任公司,大同煤业股份有限公司,10484,10329
中央汇金资产管理有限责任公司,云南煤业能源股份有限公司,10484,10969
中央汇金资产管理有限责任公司,内蒙古蒙电华能热电股份有限公司,10484,10226
中央汇金资产管理有限责任公司,贵州益佰制药股份有限公司,10484,10903
中央汇金资产管理有限责任公司,际华集团股份有限公司,10484,10863
